date,temperature,dissolved_oxygen,pH
2015-01-04,12.93278688984642,9.221034153671217,6.790853638726443
2015-01-05,11.365874096036368,9.649855898082267,6.858688648430118
2015-01-06,9.68939747609731,10.052440393267236,6.952245112400372
2015-01-07,8.82475755189751,10.277230722635052,6.997610128327005
2015-01-08,5.953137868908718,11.312371884435628,7.046619741990708
2015-01-09,5.571505376344084,11.479016110295914,7.072937084089535
2015-01-10,5.832395833333333,11.4634243457643,7.057638627819547
2015-01-11,6.013146551724139,11.411746653269114,7.070907738095237
2015-01-12,7.551741763047046,10.93280117753623,7.053395061728395
2015-01-13,8.550133952206219,10.55116270758933,7.067366879901367
2015-01-14,8.451605994152045,10.534387776506485,7.124628367794488
2015-01-15,7.520757713248637,10.68354554420718,7.12716983430799
2015-01-16,7.363326149425287,10.732938218390807,7.124107142857144
2015-01-17,7.201597222222225,10.801631944444443,7.102658045977015
2015-01-18,7.7995486111111125,10.669791666666667,7.094863505747129
2015-01-19,7.809270833333334,10.67858870967742,7.0859837368549785
2015-01-20,8.569779287439617,10.487571839080463,7.079743352911456
2015-01-21,8.961497732058286,10.375671870156879,7.095216038177428
2015-01-22,8.769569930175393,10.52486469596887,7.109678442028989
2015-01-23,9.110618279569893,10.396979166666666,7.073819444444444
2015-01-24,9.190020161290319,10.388239247311828,7.046527777777777
2015-01-25,8.604032258064514,10.486458333333335,7.067118055555554
2015-01-26,8.939140527465668,10.286101851851852,7.0847172192353645
2015-01-27,7.887586808691253,10.69608602050195,7.111980439625386
2015-01-28,7.593044354838707,10.829638557737264,7.12111111111111
2015-01-29,7.744298749834436,10.836549235993212,7.124938230994152
2015-01-30,8.451687149508668,10.631552419354835,7.140792321161431
2015-01-31,7.583736559139786,10.927352150537635,7.155729166666669
2015-02-01,8.408125000000004,10.652450834748159,7.150000000000001
2015-02-02,9.918106838467631,10.25662595242358,7.0676046106160415
2015-02-03,7.749920761892327,10.876569112245049,7.107812275078725
2015-02-04,7.792113010312465,10.896543696409562,7.110978261377802
2015-02-05,8.447831930808789,10.672371277915634,7.1397615740740745
2015-02-06,7.375813003969545,11.003476800342767,7.146037578802208
2015-02-07,7.62486559139785,10.966168353923587,7.150729166666668
2015-02-08,8.75245543293718,10.673902093944541,7.1466319444444455
2015-02-09,10.829973118279566,9.934274193548388,7.127326388888892
2015-02-10,10.632270398772794,9.97885994764435,7.109455015145499
2015-02-11,9.688327656243318,10.287439222296808,7.175018148199127
2015-02-12,9.400755532952207,10.406678781851385,7.208228869741874
2015-02-13,7.529737903225806,10.970094086021508,7.234374999999999
2015-02-14,7.580241935483873,10.953259408602154,7.2278125
2015-02-15,7.485832979626488,10.950604838709681,7.218614804964541
2015-02-16,6.751944444444443,11.030107526881718,7.199687500000002
2015-02-17,6.764213709677417,11.068568696088855,7.075347222222222
2015-02-18,6.087321024335031,11.2156257074137,7.095548976608187
2015-02-19,4.618047276764844,11.79438696384261,7.136145833333335
2015-02-20,4.083149251986909,12.009630847953213,7.170104166666666
2015-02-21,5.314549731182796,11.674361559139788,7.157187499999997
2015-02-22,7.498487903225804,11.035517473118277,7.114062500000002
2015-02-23,8.40527777777778,10.811701388888887,7.069692289272033
2015-02-24,7.38736559139785,10.907291666666664,7.109930555555558
2015-02-25,6.438814186504353,11.098725978037065,7.116284722222223
2015-02-26,6.453346774193546,11.214094510469728,7.070556286549708
2015-02-27,6.915625000000004,11.169772005444646,7.091235632183908
2015-02-28,7.518784722222221,11.106101190476192,7.1117456896551765
2015-03-01,7.919895833333332,10.856102540834847,7.101867816091954
2015-03-02,9.495309480676326,10.521686020028266,7.084148550724634
2015-03-03,10.601269174538912,9.984432013662794,7.073823827798514
2015-03-04,11.84443557919622,9.849450671225938,7.0461206896551705
2015-03-05,12.727036290322586,9.366864919354837,7.007697209862814
2015-03-06,10.308194444444444,10.154062500000004,7.017525332728374
2015-03-07,10.081875,10.169108422939065,7.045617816091954
2015-03-08,10.91461769115442,10.016604197901048,7.065404797601198
2015-03-09,12.422637118940536,9.688620383956955,7.113120692355889
2015-03-10,13.46979166666667,9.508016975308644,7.1443080357142845
2015-03-11,14.632499925595514,9.376399721643077,7.148137004399437
2015-03-12,14.93999368043765,9.187536002304146,7.1412653884536805
2015-03-13,13.667675040989858,9.174643048028148,7.140998450242963
2015-03-14,13.245194215506716,9.473767447464816,7.136242816091953
2015-03-15,14.95760416666666,9.21880600358423,7.13351293103448
2015-03-16,15.068711257309939,9.183896929824565,7.16507070477919
2015-03-17,15.782177960927964,8.909932815581856,7.207481132373374
2015-03-18,16.51402804460985,8.926466854147636,7.258170651516346
2015-03-19,15.374544908396867,8.411589870387383,7.093248576604559
2015-03-20,14.68489578104285,8.82099884851757,7.0853422619047635
2015-03-21,16.08065476190476,8.741369047619049,7.137461419753087
2015-03-22,15.866018953634088,8.35293331708902,7.078433641975307
2015-03-23,15.696428571428578,8.528202160493823,7.03966049382716
2015-03-24,15.660991379310348,8.697845986281052,7.1033482142857105
2015-03-25,16.20532883759733,8.626967217317903,7.118646793394775
2015-03-26,17.036232645181425,8.548369250298686,7.146440550005514
2015-03-27,16.163658991228072,8.6140365497076,7.158692528735633
2015-03-28,13.876006944444446,9.132571756135352,7.177981321839079
2015-03-29,13.001329022988504,9.556826388888888,7.1804956896551735
2015-03-30,14.079724438534276,8.883906118927781,7.098455459770115
2015-03-31,14.778902534113058,8.691840659340658,7.072697979817483
2015-04-01,16.460700085812356,8.418173860332143,7.062725131795003
2015-04-02,16.53821536600121,8.344597427629969,7.062053571428572
2015-04-03,17.453475916075647,7.980784574468086,6.970349702380955
2015-04-04,17.987898391812863,7.511060901001113,6.920258620689655
2015-04-05,16.533541666666665,7.873918697978597,6.980812159709618
2015-04-06,16.91425639036245,7.893741987704878,7.066169567195187
2015-04-07,18.535380480189982,7.633110731241826,6.944189184403813
2015-04-08,19.56298989577438,7.5447178957101615,7.034532460531197
2015-04-09,20.28497068263949,7.464071457111114,7.080480236778385
2015-04-10,20.243224963316216,7.32892644279869,7.034531250000001
2015-04-11,20.096770833333338,7.431847842517242,6.96609195402299
2015-04-12,18.74524305555556,7.548204350957595,7.064235438460546
2015-04-13,19.054378907134055,7.571801107255158,7.091458422475893
2015-04-14,20.443779836878512,7.2906813655399185,6.976250184202771
2015-04-15,20.526807637299775,7.134040200294591,6.963651628133304
2015-04-16,18.602312808907634,7.474893942449453,7.035904004444103
2015-04-17,17.58399446788817,7.760378726868088,7.0316477741250765
2015-04-18,18.512456581490877,7.568805789637952,6.973038389513108
2015-04-19,19.0444492476809,7.44054482901093,6.951488065725905
2015-04-20,19.31411781140509,7.345796274393852,6.956711922596752
2015-04-21,18.418015876054117,7.577245719013169,7.009463269909461
2015-04-22,17.838050792102692,7.803910784119256,7.025644529063652
2015-04-23,18.012219235629097,7.911746887780967,7.054066680602005
2015-04-24,17.44488303431195,8.122087484530184,7.062656445068662
2015-04-25,18.20729151124506,7.842438086250285,6.965591915921468
2015-04-26,19.421326164874554,7.586545555936856,6.9637476851851865
2015-04-27,18.731546142030005,7.680290712799168,7.005053418803417
2015-04-28,17.879511494252874,7.892465277777778,7.04096190051526
2015-04-29,17.185101281225833,8.013764403056118,6.990480267483452
2015-04-30,17.06119225967541,8.11792524968789,6.977215710964744
2015-05-01,17.225576244539226,8.145944387249294,7.024087244298235
2015-05-02,17.33262332375479,8.15097222222222,7.029238505747125
2015-05-03,17.913128434065936,8.066909722222222,7.023060344827587
2015-05-04,18.47103396297398,7.995278462864144,7.0397601608679405
2015-05-05,18.875977976372265,7.927877612903851,7.008918709925962
2015-05-06,19.156701951138313,7.845963055669264,7.026353553652467
2015-05-07,19.48963992642897,7.780673908942529,7.033113182261207
2015-05-08,20.183154234639893,7.657154336138381,7.079315185608949
2015-05-09,21.094646180432466,7.478932832883493,7.080521596459096
2015-05-10,21.603694021032727,7.370631105006104,7.076456425518927
2015-05-11,22.215034722222228,7.197176724137932,7.047727490421455
2015-05-12,22.364024933550795,7.2191077559300885,7.085771301498128
2015-05-13,22.09844723844437,7.235336548697729,7.104291222768907
2015-05-14,21.652682246459754,7.359279748997965,7.120817838721337
2015-05-15,21.974279938235473,7.239981914196411,7.106481244878215
2015-05-16,22.045808413078145,7.257092803030303,7.099135101010104
2015-05-17,22.490462453408277,7.034148843794981,7.037648958963503
2015-05-18,22.949195493042456,6.518181482656028,6.862438415232662
2015-05-19,23.160502199413493,6.724354657687992,6.913244047619048
2015-05-20,23.42640899317152,6.743613061321395,6.987533577533581
2015-05-21,23.330292109176508,6.8306346742121145,7.03275339073586
2015-05-22,21.63180194029007,7.264121446212847,7.064575162740685
2015-05-23,21.477583031400965,7.462210670764803,7.080881434282859
2015-05-24,21.672326388888894,7.520186781609196,7.0893318965517285
2015-05-25,22.123488256932653,7.529989665015939,7.078971981538941
2015-05-26,22.844414404630413,7.290913579780723,6.928620181097313
2015-05-27,22.779088865414607,7.407882494305811,6.993514864389215
2015-05-28,22.742128811177654,7.416585979598463,6.9551449653407635
2015-05-29,23.167886422424925,7.3530863331774965,6.996034628962113
2015-05-30,23.132692032715617,7.266695670628185,7.0711111111111125
2015-05-31,23.189020638859347,7.039215125152626,7.045840583028085
2015-06-01,23.289255736714967,6.988543578904991,7.019440670289854
2015-06-02,23.427944305243688,6.926651056404454,7.03316325143055
2015-06-03,23.07578911997736,6.860252525252524,7.027118055555556
2015-06-04,22.4471306685367,6.9690898804983465,7.024968408339693
2015-06-05,22.787653504797703,6.979110511531636,7.040804426210657
2015-06-06,23.59816189087166,6.842094414893617,7.0477814716312075
2015-06-07,24.14855510752688,6.805962618203312,7.058125000000005
2015-06-08,24.53791637000931,6.801102445293342,7.073077532541031
2015-06-09,24.565524301198298,6.744206092677345,7.041290236460714
2015-06-10,23.98629184778464,6.729798720750356,6.991001603891575
2015-06-11,24.24243951612904,6.538186896135266,6.985668780193236
2015-06-12,24.35243138087153,6.543281798245614,6.996855994152044
2015-06-13,24.64399936332767,6.578158790794189,7.025413011695903
2015-06-14,25.25669036502547,6.508575657894739,7.051840277777776
2015-06-15,25.751048033389928,6.448173758865249,7.056006944444447
2015-06-16,26.124712408847685,6.373161994660566,7.051063310450038
2015-06-17,26.53372758302239,6.375338742997629,7.053544783387878
2015-06-18,26.51620034817418,6.3368556864235055,7.036354641590684
2015-06-19,26.395285465819715,6.242091049382716,6.990579965538848
2015-06-20,26.361298950501258,6.3010805608158105,6.9996141975308666
2015-06-21,26.7888866697995,6.292067307692308,6.981828703703706
2015-06-22,27.00488782051282,6.43611111111111,7.0292499999999976
2015-06-23,27.04434027777778,6.336470141700404,7.095399274047187
2015-06-24,26.846645101608917,6.261680511192159,7.079398341320333
2015-06-25,26.416010629149632,6.282849398449222,7.031128847491773
2015-06-26,26.71021494493057,6.335546743461217,7.063328466442025
2015-06-27,26.21832429592466,6.37803239371838,7.014361213778831
2015-06-28,25.661458333333332,6.505916364734301,7.01055555555556
2015-06-29,24.85355221428436,6.654616228070177,7.061497466727162
2015-06-30,25.29176584791224,6.561952801999253,7.080943483505558
2015-07-01,25.11895834144434,6.569635593955215,7.097206256581448
2015-07-02,25.044556451612902,6.435290039615166,7.006979166666671
2015-07-03,25.01499956642386,6.480611251072529,6.99052419354839
2015-07-04,24.691423611111116,6.732961587436332,6.987916666666667
2015-07-05,24.885013440860217,6.663810483870968,7.008194444444446
2015-07-06,24.814427123173942,6.561329012439505,7.027622319688111
2015-07-07,25.12731411733428,6.520388012525109,7.048399740991276
2015-07-08,25.513642473118278,6.446438172043012,7.05690972222222
2015-07-09,25.87339287018274,6.494758589371453,7.069550422705315
2015-07-10,26.20135505093378,6.46928480475382,7.086862573099418
2015-07-11,26.501639200561012,6.339764492753623,7.0852218567251475
2015-07-12,26.415522189209582,6.2413447934352,7.077899488304095
2015-07-13,26.69077956989247,6.041627405206564,6.994342592592596
2015-07-14,26.861885034477563,6.000662587063849,7.011265054881503
2015-07-15,26.264617012376664,6.031652523518943,6.896571637426901
2015-07-16,26.368955517156387,6.039794275146674,7.005951014821287
2015-07-17,26.63273792680626,6.077654014067426,7.053650134952766
2015-07-18,27.002881252332955,6.022669917257684,7.03017317803864
2015-07-19,26.908311025408338,5.961602011494253,6.949032738095235
2015-07-20,27.161486775476725,6.038515319411249,7.018319416650173
2015-07-21,27.170158493079107,6.06086979781386,7.0333660962072155
2015-07-22,26.995599998007812,6.124334986089911,7.018464670216889
2015-07-23,26.451005747126437,6.24676053113553,7.035987396224468
2015-07-24,26.836899450926566,6.099874408983452,7.046955526004728
2015-07-25,26.609410919540235,5.95018601190476,7.064314209726447
2015-07-26,26.548893382256242,6.114311560150376,7.098325109649125
2015-07-27,26.61538843009861,6.039200026067356,7.062871827943247
2015-07-28,27.041295628183374,5.819587114337566,7.011991228070177
2015-07-29,27.353916242218453,5.803826404441955,7.013373172514618
2015-07-30,27.63363752122242,5.759236842105265,7.011658991228069
2015-07-31,27.350785916303607,5.699059617982489,6.9893089526960495
2015-08-01,26.739163848421786,5.774670930663699,6.961323924731183
2015-08-02,26.283770161290324,5.886494252873565,7.002361111111112
2015-08-03,26.49483006912442,5.893570402298849,7.011096993284494
2015-08-04,26.650703575599955,5.9356352728007975,7.0044666697772815
2015-08-05,26.744392561104366,6.007384876110332,7.04665324933507
2015-08-06,26.73719274665157,5.91053303621958,7.043967736526474
2015-08-07,26.277822580645154,6.031039807824298,6.939409722222222
2015-08-08,26.30527553763442,5.919927490096208,6.98013888888889
2015-08-09,26.527377678944912,5.890341414471394,7.006606280193236
2015-08-10,26.7767710611179,5.948920509520419,7.012286014362889
2015-08-11,26.606064657611768,5.8869340690435745,6.9295589539007105
2015-08-12,26.492599596837028,5.957307964558879,6.993089704079672
2015-08-13,25.770511461342366,6.018617655790459,6.961662006728498
2015-08-14,25.9841928409734,6.108116416843391,6.890766812865497
2015-08-15,25.74808467741935,6.240403078104691,6.979479166666665
2015-08-16,25.763037634408608,6.297065773499826,7.017430555555555
2015-08-17,25.73077856950112,6.265647600712533,7.0030692963484835
2015-08-18,25.737408593803874,6.350383433958485,6.948508519545964
2015-08-19,26.084422185998626,6.466102653460504,6.8854713356974
2015-08-20,26.398847623089985,6.533146424349883,6.942743055555556
2015-08-21,26.44250672043011,6.448680555555556,7.008886731277118
2015-08-22,26.43692982456141,6.385916349083071,7.034540578208344
2015-08-23,25.77356123414619,6.45632763255469,6.95551299283154
2015-08-24,25.76764219412703,6.397575751782594,6.991747211544778
2015-08-25,25.27388759196378,6.425583616298812,7.04478399122807
2015-08-26,24.41972879812695,6.571727584113769,7.058775761648746
2015-08-27,24.48160151185846,6.523068225827399,7.061310120648894
2015-08-28,24.398718301518684,6.445077287727465,7.062242799944282
2015-08-29,24.406886272979527,6.445978935045733,7.075582437275985
2015-08-30,23.773384813757268,6.360081505847954,6.986817528735631
2015-08-31,23.608551322310912,6.5086972612889165,6.979805671603198
2015-09-01,24.023209956795657,6.422083983849599,7.006398183717664
2015-09-02,24.574541910367735,6.378833651384425,7.057269408007034
2015-09-03,24.64583441727368,6.444294685725758,7.0523208657767915
2015-09-04,24.703580133216732,6.461709585688789,7.060042392951877
2015-09-05,24.91209677419355,6.410761177136389,7.089439655172416
2015-09-06,24.746068548387104,6.444489247311827,7.1077586206896575
2015-09-07,24.290053763440856,6.445530913978494,7.091307471264367
2015-09-08,24.418363471487293,6.420342603528456,7.068210281757219
2015-09-09,24.86078629032258,6.334374999999998,6.997604166666666
2015-09-10,24.991799944100446,6.308243518716028,6.973992802936521
2015-09-11,24.972307168784027,6.335205592105262,6.9572172619047645
2015-09-12,24.198541666666674,6.492965819721718,7.031788793103449
2015-09-13,22.30652777777778,6.819893631813127,7.073239942528737
2015-09-14,21.311856206376156,7.116749052117472,7.0987026891789275
2015-09-15,21.251299229341477,7.2339186932737585,7.113527884915071
2015-09-16,21.39090700524538,7.2359710326198226,7.132325032040461
2015-09-17,21.800014474772535,7.090148257585652,7.135754452252403
2015-09-18,21.94809966407275,7.0298782970637435,7.146274982468449
2015-09-19,22.10239504690002,7.017724061999542,7.1428848740523385
2015-09-20,22.5349126344086,6.9679362435717636,7.136354166666671
2015-09-21,22.92527582361016,6.919731986843459,7.143326606410057
2015-09-22,22.556048673072514,6.841023845862081,7.150868828657668
2015-09-23,22.253476750171583,6.90489376000915,7.167603427895984
2015-09-24,21.631249846583838,6.932024024650227,7.149850703374641
2015-09-25,20.561890360983107,7.08213218810916,6.993067528735634
2015-09-26,21.098137733446517,6.957344851314503,6.996006944444444
2015-09-27,21.403843793828887,6.838135162601627,6.9992361111111085
2015-09-28,21.587352150537633,6.688995743214982,7.030353435672513
2015-09-29,22.363435143855998,6.585222517730496,6.996204312865498
2015-09-30,22.944825976230906,6.515032529239766,6.996323464912281
2015-10-01,22.333362552594664,6.532016034197813,7.023183876811595
2015-10-02,21.17006944444444,6.762438385720354,7.03536902601331
2015-10-03,19.658214181286553,7.194021098003632,6.9533401391409555
2015-10-04,19.857795698924733,7.172036790780142,6.988576388888888
2015-10-05,20.09286290322581,7.132761690387603,7.034919444645131
2015-10-06,20.00490134601112,7.094068352059924,7.074248737373738
2015-10-07,19.91703829064442,7.106034578386673,7.07548306579916
2015-10-08,19.942536065542193,7.183618639666807,7.076499865883828
2015-10-09,20.16834406244105,7.230345114781634,7.077090954015814
2015-10-10,20.37669975537179,7.209845442934257,6.961661655819655
2015-10-11,19.703837949976624,7.277604166666663,6.997256944444444
2015-10-12,19.245900537634412,7.280673163082436,7.00621527777778
2015-10-13,19.46303208987143,7.193170069384499,6.9957674621130534
2015-10-14,18.802712669325736,7.337808164881654,7.020146304596964
2015-10-15,18.271504080298698,7.558324524348508,7.0482881310418914
2015-10-16,18.199474686379926,7.685049094510469,7.072441601779757
2015-10-17,17.046034946236556,7.957916958859282,7.083333333333335
2015-10-18,15.943380376344086,8.2528649485741,7.10594504830918
2015-10-19,15.182017555269548,8.481130002099421,7.122387992831542
2015-10-20,14.546455807123907,8.701300053956539,7.146963902308106
2015-10-21,15.056319894629585,8.563673945450303,7.156039567651768
2015-10-22,16.102034722222218,8.36516898148148,7.15277777777778
2015-10-23,17.01260080645161,8.063004032258068,7.144288793103448
2015-10-24,17.455042763157895,7.94946783625731,7.165944940476192
2015-10-25,18.142758771929824,7.70152375730994,7.15703125
2015-10-26,18.322187591475906,7.365206211092246,7.088488872644576
2015-10-27,16.754389619883035,7.622096491228069,7.048283504524335
2015-10-28,17.274650462962963,7.5884976851851835,7.062602969348661
2015-10-29,17.72024247522167,7.3475607145493465,7.024389298983784
2015-10-30,16.935691203385954,7.5869917307854395,7.0629174676496245
2015-10-31,16.37637415110356,7.773131720430109,7.091777046783628
2015-11-01,17.260266666666666,7.775666666666666,7.023448275862071
2015-11-02,18.55209100877193,7.568826906925659,6.886648652882206
2015-11-03,18.963118296628092,7.554308216858139,6.944793256535746
2015-11-04,19.075981989548342,7.49039351851852,6.992265891778303
2015-11-05,19.06949925646305,7.528799782357403,7.000336879432623
2015-11-06,19.7489646430071,7.389812991766616,6.994083066422633
2015-11-07,20.172710718002083,7.334033331381848,6.829321519524617
2015-11-08,17.849102292020376,7.790865093768906,6.918786915204677
2015-11-09,15.483348407265588,8.344792527448485,6.8788207897847435
2015-11-10,16.30654620983462,7.9911445700945904,6.926245056099802
2015-11-11,15.915860215053765,8.047767857142855,6.9601041666666665
2015-11-12,16.44209176961794,7.9514874383539444,6.994710089618883
2015-11-13,15.392396717600453,8.253761672325979,7.020923245614038
2015-11-14,13.62148309281268,8.660636672325976,7.019183845029241
2015-11-15,12.769486063950197,8.906620124113475,7.006924531155477
2015-11-16,13.027807971014495,8.809630990973817,7.009265679660173
2015-11-17,14.327084040747026,8.547147069025321,7.04011147660819
2015-11-18,15.669354838709678,8.172173010651628,6.979238505747126
2015-11-19,16.540363964346355,7.977523442226254,6.851246710526314
2015-11-20,15.190726483108191,8.222719528923994,6.933117626493773
2015-11-21,14.288989813242779,8.301217836257306,6.974627192982461
2015-11-22,13.285318100358422,8.586641843971632,6.991076388888891
2015-11-23,11.43958333333333,9.036808076225045,6.992420977011495
2015-11-24,10.709305555555556,9.224767141598242,7.003125000000002
2015-11-25,10.786047679683078,9.407850877192981,7.021694444444447
2015-11-26,11.765356182795696,9.287090761177135,7.035868055555556
2015-11-27,13.101318265421622,8.931380847953214,7.0227547514619895
2015-11-28,13.749563172043015,8.834374999999996,7.021909722222222
2015-11-29,14.49579105966008,8.653461605890605,7.0224030371628
2015-11-30,15.487300155631015,8.394376197318007,7.015455043859647
2015-12-01,15.692400517984023,8.316420041116316,7.034980211683576
2015-12-02,15.546102150537633,8.223215548953027,7.024770467836258
2015-12-03,13.377089958766422,8.69884582276187,7.01432216625967
2015-12-04,11.535568858292326,9.286486057149002,7.042708896721299
2015-12-05,10.599874787775889,9.644090619694397,7.061021929824562
2015-12-06,10.943858588002264,9.630372807017547,7.076041666666665
2015-12-07,11.685907131656146,9.379895186504397,7.068696793743333
2015-12-08,11.499455416481188,9.312066520805944,7.040707471698621
2015-12-09,11.281994940029984,9.444248188405796,7.058168348861281
2015-12-10,12.36827679702184,9.237128745501591,7.0873325009938375
2015-12-11,13.393956918505943,8.97881907894737,7.090796418128655
2015-12-12,13.921766058290888,8.957209606677985,7.096979166666667
2015-12-13,14.153881225240525,8.930931310130163,7.104826388888886
2015-12-14,15.273729580379982,8.366470839965318,7.067063825462752
2015-12-15,14.415335579076073,8.477815320247386,7.036739837085003
2015-12-16,13.744388886342335,8.777701738412107,7.072178615441503
2015-12-17,14.881474603848332,8.389174257759784,6.912904970760234
2015-12-18,13.358473851086357,8.71736214965462,6.983515595210861
2015-12-19,10.848185483870969,9.49159946236559,7.042451023391809
2015-12-20,10.1325,9.680902777777778,7.05897988505747
2015-12-21,11.03397988505747,9.453915229885059,7.0912574404761894
2015-12-22,12.871256484189269,8.981446411102963,6.994506501182034
